"","cid","organism","testtype","route","dose_mg_per_kg","effect","reference","cmpdname","category","who_hazard_class"
"1005",86132,"mouse","LD50","oral","352","BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 22(263), 1997","Cyproconazole","Terrestrial","II"
"1006",86132,"quail","LD50","oral","150","NULL","Pesticide Manual., 9(215), 1991","Cyproconazole","Terrestrial","II"
"1007",86134,"rat","LD50","oral","2357","NULL","Pesticide Manual., 9(373), 1991","Fenoxaprop","Terrestrial","III"
"1008",86134,"mouse","LD50","oral","4670","NULL","Pesticide Manual., 9(373), 1991","Fenoxaprop","Terrestrial","III"
"1009",86134,"quail","LD50","oral","2510","NULL","Pesticide Manual., 9(373), 1991","Fenoxaprop","Terrestrial","III"
"1010",86173,"rat","LD50","oral","1453","NULL","Pesticide Manual., 9(277), 1991","Difenoconazole","Terrestrial","II"
"1011",86173,"rabbit","LD50","skin","2010","NULL","Pesticide Manual., 9(277), 1991","Difenoconazole","Terrestrial","III"
"1012",86173,"duck","LD50","oral","2150","NULL","Pesticide Manual., 9(277), 1991","Difenoconazole","Aquatic","III"
"1013",8617,"rat","LD","oral","500","NULL","National Academy of Sciences, National Research Council, Chemical-Biological Coordination Center, Review., 5(7), 1953","Indole-3-butyric acid","Terrestrial","II"
"1014",8617,"mouse","LD50","oral","100","NULL","Agricultural Chemicals, Thomson, W.T., 4 vols., Fresno, CA, Thomson Publications, 1976/77 revision, 3(76), 1976/1977","Indole-3-butyric acid","Terrestrial","II"
"1015",8617,"mouse","LD50","intraperitoneal","100","NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A231(1983)","Indole-3-butyric acid","Terrestrial","II"
"1016",86287518,"rat","LD50","oral","410","NULL","Agrochemcicals Japan., (63)(15), 1993","Imidacloprid","Terrestrial","II"
"1017",86287518,"mouse","LD50","oral","98","NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 19(S209), 1994","Imidacloprid","Terrestrial","II"
"1018",86287518,"mouse","LD50","intraperitoneal","35","NULL","Pesticide Biochemistry and Physiology., 58(77), 1997","Imidacloprid","Terrestrial","Ib"
"1019",86356,"rat","LD50","oral","136","BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: COMA; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","National Technical Information Service., OTS0543600","Fenazaquin","Terrestrial","II"
"1020",86356,"mouse","LD50","oral","1789","BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); LUNGS, THORAX, OR RESPIRATION: DYSPNEA; SKIN AND APPENDAGES (SKIN): HAIR: OTHER","National Technical Information Service., OTS0543587","Fenazaquin","Terrestrial","II"
"1021",86369,"rat","LD50","oral","2600","NULL","United States Patent Document., #5298502","Sulfentrazone","Terrestrial","III"
"1022",86369,"mouse","LD50","oral","700","NULL","United States Patent Document., #5298502","Sulfentrazone","Terrestrial","II"
"1023",86369,"mouse","LD","intraperitoneal","100","NULL","United States Patent Document., #5298502","Sulfentrazone","Terrestrial","II"
"1024",91655,"rat","LD50","oral","2","BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: FOOD INTAKE (ANIMAL); GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS","National Technical Information Service., OTS0536238","Chlorethoxyfos","Terrestrial","Ia"
"1025",91655,"chicken","LD50","oral","14","BEHAVIORAL: TREMOR; BEHAVIORAL: ATAXIA; GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS","National Technical Information Service., OTS0530328","Chlorethoxyfos","Terrestrial","Ib"
"1026",91699,"rat","LD50","oral","715","NULL","Pesticide Manual., 9(849), 1991","Triflumizole","Terrestrial","II"
"1027",91699,"rat","LD50","intraperitoneal","710","NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 16(301), 1991","Triflumizole","Terrestrial","II"
"1028",91699,"mouse","LD50","oral","510","NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 16(301), 1991","Triflumizole","Terrestrial","II"
"1029",91699,"mouse","LD50","intraperitoneal","530","NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 16(301), 1991","Triflumizole","Terrestrial","II"
"1030",91699,"quail","LD50","oral","2467","NULL","Pesticide Manual., 9(849), 1991","Triflumizole","Terrestrial","III"
"1031",91699,"quail","LD50","unreported","2467","NULL","Japan Pesticide Information., (52)(27), 1988","Triflumizole","Terrestrial","III"
"1032",91727,"rat","LD50","oral","1140","NULL","Pesticide Manual., 9(427), 1991","Flutriafol","Terrestrial","II"
"1033",91727,"mouse","LD50","oral","179","NULL","Defense des Vegetaux., 38(77), 1984","Flutriafol","Terrestrial","II"
"1034",91727,"rabbit","LD50","oral","200","NULL","Defense des Vegetaux., 38(77), 1984","Flutriafol","Terrestrial","II"
"1035",91727,"guinea pig","LD50","oral","200","NULL","Defense des Vegetaux., 38(77), 1984","Flutriafol","Terrestrial","II"
"1036",91727,"mammal (species unspecified)","LD50","oral","5670","NULL","Defense des Vegetaux., 44(262)(28), 1990","Flutriafol","Terrestrial","U"
"1037",91739,"rat","LD50","oral","2190","NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 15(647), 1990","Quinclorac","Terrestrial","III"
"1038",91754,"mouse","LD50","oral","205","BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); LUNGS, THORAX, OR RESPIRATION: RESPIRATORY DEPRESSION; SKIN AND APPENDAGES (SKIN): HAIR: OTHER","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 19(S243), 1994","Pyridaben","Terrestrial","II"
"1039",91754,"rat","LD50","oral","570","BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: MUSCLE WEAKNESS; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY DEPRESSION","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 19(S243), 1994","Pyridaben","Terrestrial","II"
"1040",91757,"quail","LD50","oral","2250","NULL","Pesticide Manual., 9(321), 1991","Dithiopyr","Terrestrial","III"
"1041",93315,"rat","LD50","intraperitoneal","1719","PERIPHERAL NERVE AND SENSATION: SPASTIC PARALYSIS WITH OR WITHOUT SENSORY CHANGE; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","National Technical Information Service., OTS0540509","Acequinocyl","Terrestrial","II"
"1042",93357,"rat","LD50","oral","79","NULL","Pesticide Manual., 9(210), 1991","alpha-Cypermethrin","Terrestrial","II"
"1043",93357,"rat","LD50","skin","500","NULL","Pesticide Manual., 9(210), 1991","alpha-Cypermethrin","Terrestrial","II"
"1044",93379,"mouse","LD50","oral","500","SENSE ORGANS AND SPECIAL SENSES: PTOSIS: EYE; BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: MUSCLE WEAKNESS","National Technical Information Service., OTS0543084","Forchlorfenuron","Terrestrial","II"
"1045",9411,"rat","LD50","oral","641","NULL","Fundamental and Applied Toxicology., 7(299), 1986","Bromacil","Terrestrial","II"
"1046",9411,"rat","LD50","skin","2500","NULL","Fundamental and Applied Toxicology., 7(299), 1986","Bromacil","Terrestrial","III"
"1047",9411,"mouse","LD50","oral","3040","NULL","Journal of Environmental Science and Health, Part B: Pesticides, Food Contaminants, and Agricultural Wastes., 15(867), 1980 [PMID:7002991]","Bromacil","Terrestrial","III"
"1048",9502,"rat","LD50","oral","1146","NULL","Fundamental and Applied Toxicology., 7(299), 1986","Linuron","Terrestrial","II"
"1049",9502,"rat","LD50","skin","2500","NULL","Fundamental and Applied Toxicology., 7(299), 1986","Linuron","Terrestrial","III"
"1050",9502,"mouse","LD50","oral","1500","NULL","Yakkyoku.  Pharmacy., 36(387), 1985","Linuron","Terrestrial","II"
"1051",9502,"dog","LD50","oral","500","NULL","Guide to the Chemicals Used in Crop Protection., 6(317), 1973","Linuron","Terrestrial","II"
"1052",9502,"rabbit","LD50","oral","2250","NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A248(1984)","Linuron","Terrestrial","III"
"1053",9502,"chicken","LD50","oral","3765","NULL","Veterinariya.  Veterinary Science., 58(7)(63), 1982","Linuron","Terrestrial","III"
"1054",9576412,"rat","LD50","oral","245","NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S261), 1992","Fenpyroximate","Terrestrial","II"
"1055",9576412,"mouse","LD50","oral","440","NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S261), 1992","Fenpyroximate","Terrestrial","II"
"1056",9864,"rat","LD50","oral","125","NULL","Merck Index; an Encyclopedia of Chemicals, Drugs, and Biologicals, 11th ed., Rahway, NJ 07065, Merck & Co., Inc. 1989, 11(418), 1989","Cyanamide","Terrestrial","II"
"1057",9864,"rat","LD50","skin","84","NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(40), 1982","Cyanamide","Terrestrial","II"
"1058",9864,"rat","LDLo","intraperitoneal","200","SENSE ORGANS AND SPECIAL SENSES: MIOSIS (PUPILLARY CONSTRICTION): EYE; BEHAVIORAL: COMA; GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS","Proceedings of the Society for Experimental Biology and Medicine., 54(254), 1943","Cyanamide","Terrestrial","II"
"1059",9864,"rat","LD50","intravenous","56","NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(40), 1982","Cyanamide","Terrestrial","II"
"1060",9864,"rat","LD50","unreported","280","NULL","Toxicology of Drugs and Chemicals, Deichmann, W.B., New York, Academic Press, Inc., 1969, -(190), 1969","Cyanamide","Terrestrial","II"
"1061",9864,"mouse","LD50","oral","388","NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(40), 1982","Cyanamide","Terrestrial","II"
"1062",9864,"mouse","LD50","intraperitoneal","200","NULL","National Technical Information Service., AD277-689","Cyanamide","Terrestrial","II"
"1063",9864,"cat","LD50","oral","100","NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(40), 1982","Cyanamide","Terrestrial","II"
"1064",9864,"rabbit","LD50","oral","150","NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(40), 1982","Cyanamide","Terrestrial","II"
"1065",9864,"rabbit","LD50","skin","590","NULL","Toxicology of Drugs and Chemicals, Deichmann, W.B., New York, Academic Press, Inc., 1969, -(190), 1969","Cyanamide","Terrestrial","II"
"1066",991,"man","TDLo","oral","214","PERIPHERAL NERVE AND SENSATION: SPASTIC PARALYSIS WITH OR WITHOUT SENSORY CHANGE; BEHAVIORAL: CHANGES IN MOTOR ACTIVITY (SPECIFIC ASSAY); BEHAVIORAL: COMA","Journal of Neurology, Neurosurgery and Psychiatry., 56(1135), 1993 [PMID:8410019]","Parathion","Terrestrial","II"
"1067",991,"human","LD50","oral","3","NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A311(1986)","Parathion","Terrestrial","Ia"
"1068",991,"rat","LD50","oral","2","NULL","Toxicology and Applied Pharmacology., 11(546), 1967 [PMID:5586363]","Parathion","Terrestrial","Ia"
"1069",991,"rat","LD50","intraperitoneal","2","NULL","Advances in Pest Control Research., 4(117), 1961","Parathion","Terrestrial","Ia"
"1070",991,"rat","LD50","subcutaneous","9","SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY)","Toksikologiya Novykh Promyshlennykh Khimicheskikh Veshchestv.  Toxicology of New Industrial Chemical Substances.  For English translation, see TNICS*., 7(122), 1965","Parathion","Terrestrial","Ib"
"1071",991,"rat","LD50","intramuscular","6","NULL","Journal of Clinical Investigation., 37(350), 1958 [PMID:13513766]","Parathion","Terrestrial","Ib"
"1072",991,"mouse","LD50","oral","5","NULL","Agricultural and Biological Chemistry., 30(181), 1966","Parathion","Terrestrial","Ib"
"1073",991,"mouse","LD50","skin","19","NULL","Agricultural and Biological Chemistry., 26(257), 1962","Parathion","Terrestrial","Ib"
"1074",991,"mouse","LD50","intraperitoneal","3","NULL","Journal of Agricultural and Food Chemistry., 11(91), 1963","Parathion","Terrestrial","Ia"
"1075",991,"mouse","LD50","subcutaneous","10","NULL","Pharmazie., 37(729), 1982","Parathion","Terrestrial","Ib"
"1076",991,"mouse","LD50","intravenous","13","NULL","Toxicology and Applied Pharmacology., 22(684), 1972 [PMID:5045772]","Parathion","Terrestrial","Ib"
"1077",991,"dog","LD50","oral","3","NULL","Special Publication of the Entomological Society of America., 78-1(33), 1978","Parathion","Terrestrial","Ia"
"1078",991,"dog","LD50","intraperitoneal","12","BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: TREMOR; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY DEPRESSION","Journal of Pharmacology and Experimental Therapeutics., 95(79), 1949","Parathion","Terrestrial","Ib"
"1079",991,"dog","LD50","intravenous","12","SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY STIMULATION","JAMA, Journal of the American Medical Association., 144(104), 1950 [PMID:15436303]","Parathion","Terrestrial","Ib"
"1080",991,"cat","LD50","intraperitoneal","3","BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: TREMOR; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY DEPRESSION","Journal of Pharmacology and Experimental Therapeutics., 95(79), 1949","Parathion","Terrestrial","Ia"
"1081",991,"cat","LD50","intravenous","3","SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY STIMULATION","JAMA, Journal of the American Medical Association., 144(104), 1950 [PMID:15436303]","Parathion","Terrestrial","Ia"
"1082",991,"rabbit","LD50","oral","10","NULL","Special Publication of the Entomological Society of America., 78-1(33), 1978","Parathion","Terrestrial","Ib"
"1083",991,"rabbit","LD50","skin","15","NULL","Toxicological Information on Cyanamid Insecticides., 8/1966","Parathion","Terrestrial","Ib"
"1084",991,"rabbit","LD50","subcutaneous","30","SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY)","Toksikologiya Novykh Promyshlennykh Khimicheskikh Veshchestv.  Toxicology of New Industrial Chemical Substances.  For English translation, see TNICS*., 7(122), 1965","Parathion","Terrestrial","Ib"
"1085",991,"guinea pig","LD50","oral","8","NULL","Arzneimittel-Forschung. Drug Research., 5(626), 1955 [PMID:13293054]","Parathion","Terrestrial","Ib"
"1086",991,"guinea pig","LD50","skin","45","NULL","Toxicological Information on Cyanamid Insecticides., 8/1966","Parathion","Terrestrial","Ib"
"1087",991,"guinea pig","LD50","intraperitoneal","12","NULL","Arzneimittel-Forschung. Drug Research., 5(626), 1955 [PMID:13293054]","Parathion","Terrestrial","Ib"
"1088",991,"guinea pig","LD50","subcutaneous","10","SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY)","Toksikologiya Novykh Promyshlennykh Khimicheskikh Veshchestv.  Toxicology of New Industrial Chemical Substances.  For English translation, see TNICS*., 7(122), 1965","Parathion","Terrestrial","Ib"
"1089",991,"chicken","LD50","oral","10","NULL","Environmental Quality and Safety., 3(173), 1974","Parathion","Terrestrial","Ib"
"1090",991,"duck","LD50","skin","28","NULL","Toxicology and Applied Pharmacology., 47(451), 1979 [PMID:442090]","Parathion","Aquatic","Ib"
"1091",991,"horse/donkey","LD50","oral","5","NULL","Wirksubstanzen der Pflanzenschutz und Schadlingsbekampfungsmittel, Perkow, W., Berlin, Verlag Paul Parey, 1971-1976, -(-), 1971/1976","Parathion","Terrestrial","Ib"
"1092",991,"domestic animals - goat/sheep","LDLo","oral","100","BEHAVIORAL: EXCITEMENT; BEHAVIORAL: REGIDITY; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","U.S. Army, Chemical Corps Medical Laboratories Research Reports., #269(1954)","Parathion","Terrestrial","II"
"1093",991,"domestic animals - goat/sheep","LDLo","intramuscular","20","SENSE ORGANS AND SPECIAL SENSES: MIOSIS (PUPILLARY CONSTRICTION): EYE; BEHAVIORAL: MUSCLE WEAKNESS; BEHAVIORAL: REGIDITY","U.S. Army, Chemical Corps Medical Laboratories Research Reports., #269(1954)","Parathion","Terrestrial","Ib"
"1094",991,"mammal (species unspecified)","LD50","oral","49","BEHAVIORAL: TREMOR; BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA","National Technical Information Service., PB288-416","Parathion","Terrestrial","Ib"
"1095",991,"mammal (species unspecified)","LD50","unreported","6","NULL","Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(323), 1971","Parathion","Terrestrial","Ib"
"1096",991,"frog","LD50","parenteral","967","PERIPHERAL NERVE AND SENSATION: FLACCID PARALYSIS WITHOUT ANESTHESIA (USUALLY NEUROMUSCULAR BLOCKAGE); BEHAVIORAL: ALTERED SLEEP TIME (INCLUDING CHANGE IN RIGHTING REFLEX); LUNGS, THORAX, OR RESPIRATION: OTHER CHANGES","Archives Internationales de Pharmacodynamie et de Therapie., 124(212), 1960 [PMID:13819287]","Parathion","Aquatic","II"
"1097",991,"man","TDLo","oral","2143","BEHAVIORAL: COMA; CARDIAC: PULSE RATE; VASCULAR: SHOCK","Neurology., 31(603), 1981 [PMID:7194975]","Parathion","Terrestrial","III"
"1098",151080,"rat","LD50","oral","5000","NULL","USEPA/Office of Pesticide Programs; Biopesticide Registration Action Document - 1-Methylcylclopropene (224459)","1-Methylcyclopropene","Terrestrial","III"
"1099",151080,"rabbit","LD50","dermal","2000","NULL","USEPA/Office of Pesticide Programs; Biopesticide Registration Action Document - 1-Methylcylclopropene (224459)","1-Methylcyclopropene","Terrestrial","II"
"1100",24462,"rat","LD50","oral","300","NULL","WHO; Environ Health Criteria 200: Copper p.101 (1998)","Cupric sulfate","Terrestrial","II"
"1101",24462,"rabbit","LD50","oral","125","NULL","WHO; Environ Health Criteria 200: Copper p.101 (1998)","Cupric sulfate","Terrestrial","II"
"1102",24462,"mouse","LD100","oral","50","NULL","WHO; Environ Health Criteria 200: Copper p.101 (1998)","Cupric sulfate","Terrestrial","II"
"1103",13633097,"rat","LD50","skin","2000","NULL","Proposal for Harmonised Classification and Labelling for Dimethenamid-P (September, 2012); Available from, as of August 3, 2018:","Dimethenamid-P","Terrestrial","II"
"1104",13633097,"rat","LD50","oral","480","NULL","WHO/FAO; Joint Meeting on Pesticide Residues Evaluation for Dimethenamid-P (163515-14-8) p.202 (2005). Available from, as of August 3, 2018: https://www.inchem.org/pages/jmpr.html","Dimethenamid-P","Terrestrial","II"
"1105",5284389,"rat","LD50","oral","980","NULL","The Merck Index. 9th ed. Rahway, New Jersey: Merck & Co., Inc., 1976., p. 438","Meptyldinocap","Terrestrial","II"
"1106",56841936,"rat","LD50","oral","5000","NULL","USEPA/Office of Pesticide Programs; Registration Eligibility Document - Kaolin (100104). April 2000 Available from, as of June 5, 2007:","Kaolin","Terrestrial","III"
