"cid","organism","testtype","route","dose_mg_per_kg","effect","reference","cmpdname"
"86287518","rat","LD50","oral",410,"NULL","Agrochemcicals Japan., (63)(15), 1993","Imidacloprid"
"86287518","rat","LC50","inhalation",5323,"NULL","Agrochemcicals Japan., (63)(15), 1993","Imidacloprid"
"86287518","rat","LD50","skin",5,"NULL","Agrochemcicals Japan., (63)(15), 1993","Imidacloprid"
"86287518","mouse","LD50","oral",98,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 19(S209), 1994","Imidacloprid"
"86287518","mouse","LD50","intraperitoneal",35,"NULL","Pesticide Biochemistry and Physiology., 58(77), 1997","Imidacloprid"
"86356","rat","LD50","oral",136,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: COMA; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","National Technical Information Service., OTS0543600","Fenazaquin"
"86356","rat","LD50","inhalation",1820,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","National Technical Information Service., OTS0543610","Fenazaquin"
"86356","mouse","LD50","oral",1789,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); LUNGS, THORAX, OR RESPIRATION: DYSPNEA; SKIN AND APPENDAGES (SKIN): HAIR: OTHER","National Technical Information Service., OTS0543587","Fenazaquin"
"86356","quail","LD50","oral",2,"NULL","Pesticide Manual., 9(363), 1991","Fenazaquin"
"86369","rat","LD50","oral",2600,"NULL","United States Patent Document., #5298502","Sulfentrazone"
"86369","mouse","LD50","oral",700,"NULL","United States Patent Document., #5298502","Sulfentrazone"
"86369","mouse","LD","intraperitoneal",100,"NULL","United States Patent Document., #5298502","Sulfentrazone"
"91655","rat","LD50","oral",2,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: FOOD INTAKE (ANIMAL); GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS","National Technical Information Service., OTS0536238","Chlorethoxyfos"
"91655","rat","LC50","inhalation",400,"NULL","Farm Chemicals Handbook., -(C146), 1991","Chlorethoxyfos"
"91655","rat","LD50","unreported",1800,"NULL","Farm Chemicals Handbook., -(C146), 1991","Chlorethoxyfos"
"91655","rabbit","LD50","skin",12500,"NULL","Farm Chemicals Handbook., -(C146), 1991","Chlorethoxyfos"
"91655","chicken","LD50","oral",14,"BEHAVIORAL: TREMOR; BEHAVIORAL: ATAXIA; GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS","National Technical Information Service., OTS0530328","Chlorethoxyfos"
"91699","rat","LD50","oral",715,"NULL","Pesticide Manual., 9(849), 1991","Triflumizole"
"91699","rat","LC50","inhalation",3200,"NULL","Pesticide Manual., 9(849), 1991","Triflumizole"
"91699","rat","LD50","skin",5,"NULL","Japan Pesticide Information., (52)(27), 1988","Triflumizole"
"91699","rat","LD50","intraperitoneal",710,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 16(301), 1991","Triflumizole"
"91699","rat","LD50","subcutaneous",5,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 16(301), 1991","Triflumizole"
"91699","mouse","LD50","oral",510,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 16(301), 1991","Triflumizole"
"91699","mouse","LC50","inhalation",3200,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 16(301), 1991","Triflumizole"
"91699","mouse","LD50","intraperitoneal",530,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 16(301), 1991","Triflumizole"
"91699","mouse","LD50","subcutaneous",5,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 16(301), 1991","Triflumizole"
"91699","quail","LD50","oral",2467,"NULL","Pesticide Manual., 9(849), 1991","Triflumizole"
"91699","quail","LD50","unreported",2467,"NULL","Japan Pesticide Information., (52)(27), 1988","Triflumizole"
"91727","rat","LD50","oral",1140,"NULL","Pesticide Manual., 9(427), 1991","Flutriafol"
"91727","rat","LD50","skin",1,"NULL","Pesticide Manual., 9(427), 1991","Flutriafol"
"91727","mouse","LD50","oral",179,"NULL","Defense des Vegetaux., 38(77), 1984","Flutriafol"
"91727","rabbit","LD50","oral",200,"NULL","Defense des Vegetaux., 38(77), 1984","Flutriafol"
"91727","rabbit","LD50","skin",2,"NULL","Pesticide Manual., 9(427), 1991","Flutriafol"
"91727","guinea pig","LD50","oral",200,"NULL","Defense des Vegetaux., 38(77), 1984","Flutriafol"
"91727","mammal (species unspecified)","LD50","oral",5670,"NULL","Defense des Vegetaux., 44(262)(28), 1990","Flutriafol"
"91730","rat","LD50","oral",5,"NULL","Pesticide Manual., 9(591), 1991","Metsulfuron"
"91730","rat","LC50","inhalation",5,"NULL","Pesticide Manual., 9(591), 1991","Metsulfuron"
"91730","rabbit","LD50","skin",2,"NULL","Pesticide Manual., 9(591), 1991","Metsulfuron"
"91730","duck","LD50","oral",5,"NULL","Pesticide Manual., 9(591), 1991","Metsulfuron"
"91739","rat","LD50","oral",2190,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 15(647), 1990","Quinclorac"
"91739","rat","LC50","inhalation",5170,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 15(647), 1990","Quinclorac"
"91739","rat","LD50","skin",2,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 15(647), 1990","Quinclorac"
"91739","mouse","LD50","oral",5,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 15(647), 1990","Quinclorac"
"91739","quail","LD50","unreported",2,"NULL","Farm Chemicals Handbook., -(C133), 1991","Quinclorac"
"91753","rat","LD50","oral",5,"NULL","Pesticide Manual., 9(745), 1991","Pyriproxyfen"
"91753","rat","LD50","skin",2,"NULL","Pesticide Manual., 9(745), 1991","Pyriproxyfen"
"91754","rat","LD50","intraperitoneal",58100,"BEHAVIORAL: MUSCLE WEAKNESS; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY DEPRESSION; SKIN AND APPENDAGES (SKIN): HAIR: OTHER","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 19(S243), 1994","Pyridaben"
"91754","mouse","LD50","oral",205,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); LUNGS, THORAX, OR RESPIRATION: RESPIRATORY DEPRESSION; SKIN AND APPENDAGES (SKIN): HAIR: OTHER","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 19(S243), 1994","Pyridaben"
"91754","rabbit","LD50","skin",2,"NULL","Agrochemcicals Japan., (63)(12), 1993","Pyridaben"
"91754","rat","LD50","oral",570,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: MUSCLE WEAKNESS; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY DEPRESSION","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 19(S243), 1994","Pyridaben"
"91754","rat","LC50","inhalation",620,"NULL","Agrochemcicals Japan., (63)(12), 1993","Pyridaben"
"91754","rat","LD50","skin",2,"NULL","Farm Chemicals Handbook., -(C269), 1991","Pyridaben"
"91757","rat","LD50","oral",5,"NULL","Pesticide Manual., 9(321), 1991","Dithiopyr"
"91757","rat","LC50","inhalation",6,"NULL","Pesticide Manual., 9(321), 1991","Dithiopyr"
"91757","rat","LD50","skin",5,"NULL","Pesticide Manual., 9(321), 1991","Dithiopyr"
"91757","mouse","LD50","oral",5,"NULL","Pesticide Manual., 9(321), 1991","Dithiopyr"
"91757","quail","LD50","oral",2250,"NULL","Pesticide Manual., 9(321), 1991","Dithiopyr"
"91759","rat","LD50","oral",5,"NULL","Journal of Agricultural and Food Chemistry., 40(1083), 1992","Flumetsulam"
"91759","rabbit","LD50","skin",2,"NULL","Journal of Agricultural and Food Chemistry., 40(1083), 1992","Flumetsulam"
"91759","quail","LC50","inhalation",5620,"NULL","Journal of Agricultural and Food Chemistry., 40(1083), 1992","Flumetsulam"
"91759","duck","LC50","inhalation",5620,"NULL","Journal of Agricultural and Food Chemistry., 40(1083), 1992","Flumetsulam"
"91779","rat","LD50","oral",5,"NULL","Pesticide Manual., 9(297), 1991","Rimsulfuron"
"91779","rat","LC50","inhalation",5200,"NULL","Pesticide Manual., 9(297), 1991","Rimsulfuron"
"91779","rabbit","LD50","skin",2,"NULL","Pesticide Manual., 9(297), 1991","Rimsulfuron"
"92433","rat","LD50","oral",5,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 20(381), 1995","Imazosulfuron"
"92433","rat","LC50","inhalation",2400,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 20(381), 1995","Imazosulfuron"
"92433","rat","LD50","skin",2,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 20(381), 1995","Imazosulfuron"
"92433","mouse","LD50","oral",5,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY)","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 20(381), 1995","Imazosulfuron"
"93315","rat","LD50","intraperitoneal",1719,"PERIPHERAL NERVE AND SENSATION: SPASTIC PARALYSIS WITH OR WITHOUT SENSORY CHANGE; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","National Technical Information Service., OTS0540509","Acequinocyl"
"93357","rat","LD50","oral",79,"NULL","Pesticide Manual., 9(210), 1991","alpha-Cypermethrin"
"93357","rat","LD50","inhalation",1900,"BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA; GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS","National Technical Information Service., OTS0539731","alpha-Cypermethrin"
"93357","rat","LD50","skin",500,"NULL","Pesticide Manual., 9(210), 1991","alpha-Cypermethrin"
"93357","rabbit","LD50","skin",2,"NULL","Farm Chemicals Handbook., -(C17), 1991","alpha-Cypermethrin"
"93379","mouse","LD50","oral",500,"SENSE ORGANS AND SPECIAL SENSES: PTOSIS: EYE; BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: MUSCLE WEAKNESS","National Technical Information Service., OTS0543084","Forchlorfenuron"
"93539","rat","LD50","oral",5,"NULL","Japan Pesticide Information., (57)(27), 1990","Flazasulfuron"
"93539","rat","LD50","skin",2,"NULL","Japan Pesticide Information., (57)(27), 1990","Flazasulfuron"
"93539","mouse","LD50","oral",5,"NULL","Japan Pesticide Information., (57)(27), 1990","Flazasulfuron"
"93539","quail","LD50","unreported",2,"NULL","Japan Pesticide Information., (57)(27), 1990","Flazasulfuron"
"9411","rat","LD50","oral",641,"NULL","Fundamental and Applied Toxicology., 7(299), 1986","Bromacil"
"9411","rat","LC50","inhalation",4800,"NULL","Pesticide Manual., 9(93), 1991","Bromacil"
"9411","rat","LD50","skin",2500,"NULL","Fundamental and Applied Toxicology., 7(299), 1986","Bromacil"
"9411","dog","LD","oral",5,"NULL","Toxicology and Applied Pharmacology., 34(189), 1975 [PMID:1209619]","Bromacil"
"9411","rabbit","LD50","skin",5,"NULL","Pesticide Manual., 9(93), 1991","Bromacil"
"9411","mouse","LD50","oral",3040,"NULL","Journal of Environmental Science and Health, Part B: Pesticides, Food Contaminants, and Agricultural Wastes., 15(867), 1980 [PMID:7002991]","Bromacil"
"9502","rat","LD50","oral",1146,"NULL","Fundamental and Applied Toxicology., 7(299), 1986","Linuron"
"9502","rat","LC50","inhalation",48,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(48), 1982","Linuron"
"9502","rat","LD50","skin",2500,"NULL","Fundamental and Applied Toxicology., 7(299), 1986","Linuron"
"9502","mouse","LD50","oral",1500,"NULL","Yakkyoku.  Pharmacy., 36(387), 1985","Linuron"
"9502","dog","LD50","oral",500,"NULL","Guide to the Chemicals Used in Crop Protection., 6(317), 1973","Linuron"
"9502","rabbit","LD50","oral",2250,"NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A248(1984)","Linuron"
"9502","rabbit","LD50","skin",5,"NULL","Pesticide Manual., 9(520), 1991","Linuron"
"9502","chicken","LD50","oral",3765,"NULL","Veterinariya.  Veterinary Science., 58(7)(63), 1982","Linuron"
"9576412","rat","LD50","oral",245,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S261), 1992","Fenpyroximate"
"9576412","rat","LC50","inhalation",330,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S261), 1992","Fenpyroximate"
"9576412","rat","LD50","skin",2,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S261), 1992","Fenpyroximate"
"9576412","mouse","LD50","oral",440,"NULL","Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 17(S261), 1992","Fenpyroximate"
"9864","rat","LD50","oral",125,"NULL","Merck Index; an Encyclopedia of Chemicals, Drugs, and Biologicals, 11th ed., Rahway, NJ 07065, Merck & Co., Inc. 1989, 11(418), 1989","Cyanamide"
"9864","rat","LCLo","inhalation",86,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(40), 1982","Cyanamide"
"9864","rat","LD50","skin",84,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(40), 1982","Cyanamide"
"9864","rat","LDLo","intraperitoneal",200,"SENSE ORGANS AND SPECIAL SENSES: MIOSIS (PUPILLARY CONSTRICTION): EYE; BEHAVIORAL: COMA; GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS","Proceedings of the Society for Experimental Biology and Medicine., 54(254), 1943","Cyanamide"
"9864","rat","LD50","intravenous",56,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(40), 1982","Cyanamide"
"9864","rat","LD50","unreported",280,"NULL","Toxicology of Drugs and Chemicals, Deichmann, W.B., New York, Academic Press, Inc., 1969, -(190), 1969","Cyanamide"
"9864","mouse","LD50","oral",388,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(40), 1982","Cyanamide"
"9864","mouse","LD50","intraperitoneal",200,"NULL","National Technical Information Service., AD277-689","Cyanamide"
"9864","cat","LD50","oral",100,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(40), 1982","Cyanamide"
"9864","rabbit","LD50","oral",150,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(40), 1982","Cyanamide"
"9864","rabbit","LD50","skin",590,"NULL","Toxicology of Drugs and Chemicals, Deichmann, W.B., New York, Academic Press, Inc., 1969, -(190), 1969","Cyanamide"
"991","man","TDLo","oral",214,"PERIPHERAL NERVE AND SENSATION: SPASTIC PARALYSIS WITH OR WITHOUT SENSORY CHANGE; BEHAVIORAL: CHANGES IN MOTOR ACTIVITY (SPECIFIC ASSAY); BEHAVIORAL: COMA","Journal of Neurology, Neurosurgery and Psychiatry., 56(1135), 1993 [PMID:8410019]","Parathion"
"991","women","LDLo","oral",2350,"BEHAVIORAL: COMA; CARDIAC: PULSE RATE INCREASE WITHOUT FALL IN BP; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY DEPRESSION","Human & Experimental Toxicology., 17(587), 1998 [PMID:9821023]","Parathion"
"991","women","TDLo","oral",2,"SENSE ORGANS AND SPECIAL SENSES: MIOSIS (PUPILLARY CONSTRICTION): EYE; BEHAVIORAL: MUSCLE WEAKNESS; BEHAVIORAL: COMA","Journal of Toxicology, Clinical Toxicology., 31(497), 1993 [PMID:8355327]","Parathion"
"991","human","LDLo","oral",171,"NULL","Clinical Memoranda on Economic Poisons, U.S. Dept. HEW, Public Health Service, Communicable Disease Center, Atlanta, GA, 1956, -(1), 1956","Parathion"
"991","human","LD50","oral",3,"NULL","Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A311(1986)","Parathion"
"991","human","LDLo","skin",7143,"NULL","Shokuhin Eiseigaku Zasshi.  Food Hygiene Journal., 9(1), 1968","Parathion"
"991","human","LDLo","intratracheal",714,"NULL","Shokuhin Eiseigaku Zasshi.  Food Hygiene Journal., 9(1), 1968","Parathion"
"991","man","LDLo","unreported",1471,"NULL","Poisoning; Toxicology, Symptoms, Treatments, 2nd ed., Arena, J.M., Springfield, IL, C.C. Thomas, 1970, 2(73), 1970","Parathion"
"991","rat","LD50","oral",2,"NULL","Toxicology and Applied Pharmacology., 11(546), 1967 [PMID:5586363]","Parathion"
"991","rat","LC50","inhalation",84,"BEHAVIORAL: TREMOR; BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","National Technical Information Service., AD-A041-973","Parathion"
"991","rat","LD50","skin",6800,"BEHAVIORAL: TREMOR; BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: EXCITEMENT","Toxicology and Applied Pharmacology., 2(88), 1960 [PMID:13825957]","Parathion"
"991","rat","LD50","intraperitoneal",2,"NULL","Advances in Pest Control Research., 4(117), 1961","Parathion"
"991","rat","LD50","subcutaneous",9,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY)","Toksikologiya Novykh Promyshlennykh Khimicheskikh Veshchestv.  Toxicology of New Industrial Chemical Substances.  For English translation, see TNICS*., 7(122), 1965","Parathion"
"991","rat","LD50","intravenous",3800,"NULL","Canadian Journal of Biochemistry and Physiology., 34(197), 1956 [PMID:13304740]","Parathion"
"991","rat","LD50","intramuscular",6,"NULL","Journal of Clinical Investigation., 37(350), 1958 [PMID:13513766]","Parathion"
"991","rat","LD50","intratracheal",6200,"NULL","JAT, Journal of Applied Toxicology., 19(133), 1999 [PMID:10215185]","Parathion"
"991","mouse","LD50","oral",5,"NULL","Agricultural and Biological Chemistry., 30(181), 1966","Parathion"
"991","mouse","LCLo","inhalation",15,"NULL","Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(52), 1982","Parathion"
"991","mouse","LD50","skin",19,"NULL","Agricultural and Biological Chemistry., 26(257), 1962","Parathion"
"991","mouse","LD50","intraperitoneal",3,"NULL","Journal of Agricultural and Food Chemistry., 11(91), 1963","Parathion"
"991","mouse","LD50","subcutaneous",10,"NULL","Pharmazie., 37(729), 1982","Parathion"
"991","mouse","LD50","intravenous",13,"NULL","Toxicology and Applied Pharmacology., 22(684), 1972 [PMID:5045772]","Parathion"
"991","mouse","LD50","intramuscular",7200,"NULL","Naunyn-Schmiedeberg's Archiv fuer Experimentelle Pathologie und Pharmakologie., 237(211), 1959 [PMID:14402880]","Parathion"
"991","mouse","LD50","unreported",14500,"NULL","Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 7(5)(38), 1963","Parathion"
"991","dog","LD50","oral",3,"NULL","Special Publication of the Entomological Society of America., 78-1(33), 1978","Parathion"
"991","dog","LC","inhalation",37130,"NULL","National Technical Information Service., AD-A041-973","Parathion"
"991","dog","LD50","intraperitoneal",12,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: TREMOR; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY DEPRESSION","Journal of Pharmacology and Experimental Therapeutics., 95(79), 1949","Parathion"
"991","dog","LD50","intravenous",12,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY STIMULATION","JAMA, Journal of the American Medical Association., 144(104), 1950 [PMID:15436303]","Parathion"
"991","cat","LD50","oral",930,"NULL","Agricultural and Biological Chemistry., 25(605), 1961","Parathion"
"991","cat","LD50","intraperitoneal",3,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: TREMOR; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY DEPRESSION","Journal of Pharmacology and Experimental Therapeutics., 95(79), 1949","Parathion"
"991","cat","LD50","intravenous",3,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY STIMULATION","JAMA, Journal of the American Medical Association., 144(104), 1950 [PMID:15436303]","Parathion"
